20178, CHIRIGUANµ,20
20228, CURUMAN÷,20
20238, EL COPEY,20
20250, EL PASO,20
20295, GAMARRA,20
20310, GONZµLEZ,20
20383, LA GLORIA,20
20400, LA JAGUA DE IBIRICO,20
20443, MANAURE BALC‡N DEL CESAR,20
20517, PAILITAS,20
20550, PELAYA,20
20570, PUEBLO BELLO,20
20614, R÷O DE ORO,20
20621, LA PAZ,20
20710, SAN ALBERTO,20
20750, SAN DIEGO,20
20770, SAN MART÷N,23
20787, TAMALAMEQUE,23
23001, MONTER÷A,23
23068, AYAPEL,23
23079, BUENAVISTA,23
23090, CANALETE,23
23162, CERETê,23
23168, CHIMµ,23
23182, CHINÈ,23
23189, CIêNAGA DE ORO,23
23300, COTORRA,23
23350, LA APARTADA,23
23417, LORICA,23
23419, LOS C‡RDOBAS,23
23464, MOMIL,23
23466, MONTEL÷BANO,23
23500, MO•ITOS,23
23555, PLANETA RICA,23
23570, PUEBLO NUEVO,23
23574, PUERTO ESCONDIDO,23
23580, PUERTO LIBERTADOR,23
23586, PUR÷SIMA DE LA CONCEPCI‡N,23
23660, SAHAGÈN,23
23670, SAN ANDRêS DE SOTAVENTO,23
23672, SAN ANTERO,23
23675, SAN BERNARDO DEL VIENTO,23
23678, SAN CARLOS,23
23682, SAN JOSê DE URê,23
23686, SAN PELAYO,25
23807, TIERRALTA,25
23815, TUCH÷N,25
23855, VALENCIA,25
25001, AGUA DE DIOS,25
25019, ALBµN,25
25035, ANAPOIMA,25
25040, ANOLAIMA,25
25053, ARBELµEZ,25
25086, BELTRµN,25
25095, BITUIMA,25
25099, BOJACµ,25
25120, CABRERA,25
25123, CACHIPAY,25
25126, CAJICµ,25
25148, CAPARRAP÷,25
25151, CµQUEZA,25
25154, CARMEN DE CARUPA,25
25168, CHAGUAN÷,25
25175, CH÷A,25
25178, CHIPAQUE,25
25181, CHOACH÷,25
25183, CHOCONTµ,25
25200, COGUA,25
25214, COTA,25
25224, CUCUNUBµ,25
25245, EL COLEGIO,25
25258, EL PE•‡N,25
25260, EL ROSAL,25
25269, FACATATIVµ,25
25279, F‡MEQUE,25
25281, FOSCA,25
25286, FUNZA,25
25288, FÈQUENE,25
25290, FUSAGASUGµ,25
25293, GACHALµ,25
25295, GACHANCIPµ,25
25297, GACHETµ,25
25299, GAMA,25
25307, GIRARDOT,25
25312, GRANADA,25
25317, GUACHETµ,25
25320, GUADUAS,25
25322, GUASCA,25
25324, GUATAQU÷,25
25326, GUATAVITA,25
25328, GUAYABAL DE S÷QUIMA,25
25335, GUAYABETAL,25
25339, GUTIêRREZ,25
25368, JERUSALêN,25
25372, JUN÷N,25
25377, LA CALERA,25
25386, LA MESA,25
25394, LA PALMA,25
25398, LA PE•A,25
25402, LA VEGA,25
25407, LENGUAZAQUE,25
25426, MACHETµ,25
25430, MADRID,25
25436, MANTA,25
25438, MEDINA,25
25473, MOSQUERA,25
25483, NARI•O,25
25486, NEMOC‡N,25
25488, NILO,25
25489, NIMAIMA,25
25491, NOCAIMA,25
25506, VENECIA,25
25513, PACHO,25
25518, PAIME,25
25524, PANDI,25
25530, PARATEBUENO,25
25535, PASCA,25
25572, PUERTO SALGAR,25
25580, PUL÷,25
25592, QUEBRADANEGRA,25
25594, QUETAME,25
25596, QUIPILE,25
25599, APULO,25
25612, RICAURTE,25
25645, SAN ANTONIO DEL TEQUENDAMA,25
25649, SAN BERNARDO,25
25653, SAN CAYETANO,25
25658, SAN FRANCISCO,25
25662, SAN JUAN DE RIOSECO,25
25718, SASAIMA,25
25736, SESQUILê,25
25740, SIBATê,25
25743, SILVANIA,25
25745, SIMIJACA,25
25754, SOACHA,25
25758, SOP‡,25
25769, SUBACHOQUE,25
25772, SUESCA,25
25777, SUPATµ,25
25779, SUSA,25
25781, SUTATAUSA,25
25785, TABIO,25
25793, TAUSA,25
25797, TENA,25
25799, TENJO,25
25805, TIBACUY,25
25807, TIBIRITA,25
25815, TOCAIMA,25
25817, TOCANCIPµ,25
25823, TOPAIP÷,25
25839, UBALµ,25
25841, UBAQUE,25
25843, VILLA DE SAN DIEGO DE UBATê,25
25845, UNE,25
25851, ÈTICA,25
25862, VERGARA,25
25867, VIAN÷,25
25871, VILLAG‡MEZ,25
25873, VILLAPINZ‡N,25
25875, VILLETA,25
25878, VIOTµ,27
25885, YACOP÷,27
25898, ZIPAC‡N,27
25899, ZIPAQUIRµ,27
27001, QUIBD‡,27
27006, ACAND÷,27
27025, ALTO BAUD‡,27
27050, ATRATO,27
27073, BAGAD‡,27
27075, BAH÷A SOLANO,27
27077, BAJO BAUD‡,27
27099, BOJAYµ,27
27135, EL CANT‡N DEL SAN PABLO,27
27150, CARMEN DEL DARIêN,27
27160, CêRTEGUI,27
27205, CONDOTO,27
27245, EL CARMEN DE ATRATO,27
27250, EL LITORAL DEL SAN JUAN,27
27361, ISTMINA,27
27372, JURAD‡,27
27413, LLOR‡,27
27425, MEDIO ATRATO,27
27430, MEDIO BAUD‡,27
27450, MEDIO SAN JUAN,27
27491, N‡VITA,27
27493, NUEVO BELêN DE BAJIRµ *,27
27495, NUQU÷,27
27580, R÷O IR‡,27
27600, R÷O QUITO,27
27615, RIOSUCIO,27
27660, SAN JOSê DEL PALMAR,27
27745, SIP÷,41
27787, TAD‡,41
27800, UNGU÷A,41
27810, UNI‡N PANAMERICANA,41
41001, NEIVA,41
41006, ACEVEDO,41
41013, AGRADO,41
41016, AIPE,41
41020, ALGECIRAS,41
41026, ALTAMIRA,41
41078, BARAYA,41
41132, CAMPOALEGRE,41
41206, COLOMBIA,41
41244, EL÷AS,41
41298, GARZ‡N,41
41306, GIGANTE,41
41319, GUADALUPE,41
41349, HOBO,41
41357, ÷QUIRA,41
41359, ISNOS,41
41378, LA ARGENTINA,41
41396, LA PLATA,41
41483, NµTAGA,41
41503, OPORAPA,41
41518, PAICOL,41
41524, PALERMO,41
41530, PALESTINA,41
41548, PITAL,41
41551, PITALITO,41
41615, RIVERA,41
41660, SALADOBLANCO,41
41668, SAN AGUST÷N,41
41676, SANTA MAR÷A,41
41770, SUAZA,41
41791, TARQUI,41
41797, TESALIA,41
41799, TELLO,41
41801, TERUEL,44
41807, TIMANµ,44
41872, VILLAVIEJA,44
41885, YAGUARµ,44
44001, RIOHACHA,44
44035, ALBANIA,44
44078, BARRANCAS,44
44090, DIBULLA,44
44098, DISTRACCI‡N,44
44110, EL MOLINO,44
44279, FONSECA,44
44378, HATONUEVO,44
44420, LA JAGUA DEL PILAR,44
44430, MAICAO,44
44560, MANAURE,44
44650, SAN JUAN DEL CESAR,47
44847, URIBIA,47
44855, URUMITA,47
44874, VILLANUEVA,47
47001, SANTA MARTA,47
47030, ALGARROBO,47
47053, ARACATACA,47
47058, ARIGUAN÷,47
47161, CERRO DE SAN ANTONIO,47
47170, CHIVOLO,47
47189, CIêNAGA,47
47205, CONCORDIA,47
47245, EL BANCO,47
47258, EL PI•‡N,47
47268, EL RETêN,47
47288, FUNDACI‡N,47
47318, GUAMAL,47
47460, NUEVA GRANADA,47
47541, PEDRAZA,47
47545, PIJI•O DEL CARMEN,47
47551, PIVIJAY,47
47555, PLATO,47
47570, PUEBLOVIEJO,47
47605, REMOLINO,47
47660, SABANAS DE SAN µNGEL,47
47675, SALAMINA,47
47692, SAN SEBASTIµN DE BUENAVISTA,47
47703, SAN ZEN‡N,47
47707, SANTA ANA,47
47720, SANTA BµRBARA DE PINTO,47
47745, SITIONUEVO,50
47798, TENERIFE,50
47960, ZAPAYµN,50
47980, ZONA BANANERA,50
50001, VILLAVICENCIO,50
50006, ACAC÷AS,50
50110, BARRANCA DE UP÷A,50
50124, CABUYARO,50
50150, CASTILLA LA NUEVA,50
50223, CUBARRAL,50
50226, CUMARAL,50
50245, EL CALVARIO,50
50251, EL CASTILLO,50
50270, EL DORADO,50
50287, FUENTE DE ORO,50
50313, GRANADA,50
50318, GUAMAL,50
50325, MAPIRIPµN,50
50330, MESETAS,50
50350, LA MACARENA,50
50370, URIBE,50
50400, LEJAN÷AS,50
50450, PUERTO CONCORDIA,50
50568, PUERTO GAITµN,50
50573, PUERTO L‡PEZ,50
50577, PUERTO LLERAS,50
50590, PUERTO RICO,50
50606, RESTREPO,50
50680, SAN CARLOS DE GUAROA,50
50683, SAN JUAN DE ARAMA,52
50686, SAN JUANITO,52
50689, SAN MART÷N,52
50711, VISTAHERMOSA,52
52001, PASTO,52
52019, ALBµN,52
52022, ALDANA,52
52036, ANCUYA,52
52051, ARBOLEDA,52
52079, BARBACOAS,52
52083, BELêN,52
52110, BUESACO,52
52203, COL‡N,52
52207, CONSACµ,52
52210, CONTADERO,52
52215, C‡RDOBA,52
52224, CUASPUD CARLOSAMA,52
52227, CUMBAL,52
52233, CUMBITARA,52
52240, CHACHAGö÷,52
52250, EL CHARCO,52
52254, EL PE•OL,52
52256, EL ROSARIO,52
52258, EL TABL‡N DE G‡MEZ,52
52260, EL TAMBO,52
52287, FUNES,52
52317, GUACHUCAL,52
52320, GUAITARILLA,52
52323, GUALMATµN,52
52352, ILES,52
52354, IMUêS,52
52356, IPIALES,52
52378, LA CRUZ,52
52381, LA FLORIDA,52
52385, LA LLANADA,52
52390, LA TOLA,52
52399, LA UNI‡N,52
52405, LEIVA,52
52411, LINARES,52
52418, LOS ANDES,52
52427, MAGö÷,52
52435, MALLAMA,52
52473, MOSQUERA,52
52480, NARI•O,52
52490, OLAYA HERRERA,52
52506, OSPINA,52
52520, FRANCISCO PIZARRO,52
52540, POLICARPA,52
52560, POTOS÷,52
52565, PROVIDENCIA,52
52573, PUERRES,52
52585, PUPIALES,52
52612, RICAURTE,52
52621, ROBERTO PAYµN,52
52678, SAMANIEGO,52
52683, SANDONµ,52
52685, SAN BERNARDO,52
52687, SAN LORENZO,52
52693, SAN PABLO,52
52694, SAN PEDRO DE CARTAGO,52
52696, SANTA BµRBARA,52
52699, SANTACRUZ,52
52720, SAPUYES,52
52786, TAMINANGO,52
52788, TANGUA,54
52835, SAN ANDRêS DE TUMACO,54
52838, TÈQUERRES,54
52885, YACUANQUER,54
54001, SAN JOSê DE CÈCUTA,54
54003, µBREGO,54
54051, ARBOLEDAS,54
54099, BOCHALEMA,54
54109, BUCARASICA,54
54125, CµCOTA,54
54128, CµCHIRA,54
54172, CHINµCOTA,54
54174, CHITAGµ,54
54206, CONVENCI‡N,54
54223, CUCUTILLA,54
54239, DURANIA,54
54245, EL CARMEN,54
54250, EL TARRA,54
54261, EL ZULIA,54
54313, GRAMALOTE,54
54344, HACAR÷,54
54347, HERRµN,54
54377, LABATECA,54
54385, LA ESPERANZA,54
54398, LA PLAYA,54
54405, LOS PATIOS,54
54418, LOURDES,54
54480, MUTISCUA,54
54498, OCA•A,54
54518, PAMPLONA,54
54520, PAMPLONITA,54
54553, PUERTO SANTANDER,54
54599, RAGONVALIA,54
54660, SALAZAR,54
54670, SAN CALIXTO,54
54673, SAN CAYETANO,54
54680, SANTIAGO,54
54720, SARDINATA,54
54743, SILOS,54
54800, TEORAMA,54
54810, TIBÈ,63
54820, TOLEDO,63
54871, VILLA CARO,63
54874, VILLA DEL ROSARIO,63
63001, ARMENIA,63
63111, BUENAVISTA,63
63130, CALARCµ,63
63190, CIRCASIA,63
63212, C‡RDOBA,63
63272, FILANDIA,63
63302, GêNOVA,63
63401, LA TEBAIDA,63
63470, MONTENEGRO,66
63548, PIJAO,66
63594, QUIMBAYA,66
63690, SALENTO,66
66001, PEREIRA,66
66045, AP÷A,66
66075, BALBOA,66
66088, BELêN DE UMBR÷A,66
66170, DOSQUEBRADAS,66
66318, GUµTICA,66
66383, LA CELIA,66
66400, LA VIRGINIA,66
66440, MARSELLA,66
66456, MISTRAT‡,66
66572, PUEBLO RICO,68
66594, QUINCH÷A,68
66682, SANTA ROSA DE CABAL,68
66687, SANTUARIO,68
68001, BUCARAMANGA,68
68013, AGUADA,68
68020, ALBANIA,68
68051, ARATOCA,68
68077, BARBOSA,68
68079, BARICHARA,68
68081, BARRANCABERMEJA,68
68092, BETULIA,68
68101, BOL÷VAR,68
68121, CABRERA,68
68132, CALIFORNIA,68
68147, CAPITANEJO,68
68152, CARCAS÷,68
68160, CEPITµ,68
68162, CERRITO,68
68167, CHARALµ,68
68169, CHARTA,68
68176, CHIMA,68
68179, CHIPATµ,68
68190, CIMITARRA,68
68207, CONCEPCI‡N,68
68209, CONFINES,68
68211, CONTRATACI‡N,68
68217, COROMORO,68
68229, CURIT÷,68
68235, EL CARMEN DE CHUCUR÷,68
68245, EL GUACAMAYO,68
68250, EL PE•‡N,68
68255, EL PLAY‡N,68
68264, ENCINO,68
68266, ENCISO,68
68271, FLORIµN,68
68276, FLORIDABLANCA,68
68296, GALµN,68
68298, GµMBITA,68
68307, GIR‡N,68
68318, GUACA,68
68320, GUADALUPE,68
68322, GUAPOTµ,68
68324, GUAVATµ,68
68327, GöEPSA,68
68344, HATO,68
68368, JESÈS MAR÷A,68
68370, JORDµN,68
68377, LA BELLEZA,68
68385, LANDµZURI,68
68397, LA PAZ,68
68406, LEBRIJA,68
68418, LOS SANTOS,68
68425, MACARAVITA,68
68432, MµLAGA,68
68444, MATANZA,68
68464, MOGOTES,68
68468, MOLAGAVITA,68
68498, OCAMONTE,68
68500, OIBA,68
68502, ONZAGA,68
68522, PALMAR,68
68524, PALMAS DEL SOCORRO,68
68533, PµRAMO,68
68547, PIEDECUESTA,68
68549, PINCHOTE,68
68572, PUENTE NACIONAL,68
68573, PUERTO PARRA,68
68575, PUERTO WILCHES,68
68615, RIONEGRO,68
68655, SABANA DE TORRES,68
68669, SAN ANDRêS,68
68673, SAN BENITO,68
68679, SAN GIL,68
68682, SAN JOAQU÷N,68
68684, SAN JOSê DE MIRANDA,68
68686, SAN MIGUEL,68
68689, SAN VICENTE DE CHUCUR÷,68
68705, SANTA BµRBARA,68
68720, SANTA HELENA DEL OP‡N,68
68745, SIMACOTA,68
68755, SOCORRO,68
68770, SUAITA,68
68773, SUCRE,68
68780, SURATµ,68
68820, TONA,68
68855, VALLE DE SAN JOSê,68
68861, VêLEZ,70
68867, VETAS,70
68872, VILLANUEVA,70
68895, ZAPATOCA,70
70001, SINCELEJO,70
70110, BUENAVISTA,70
70124, CAIMITO,70
70204, COLOS‡,70
70215, COROZAL,70
70221, COVE•AS,70
70230, CHALµN,70
70233, EL ROBLE,70
70235, GALERAS,70
70265, GUARANDA,70
70400, LA UNI‡N,70
70418, LOS PALMITOS,70
70429, MAJAGUAL,70
70473, MORROA,70
70508, OVEJAS,70
70523, PALMITO,70
70670, SAMPUêS,70
70678, SAN BENITO ABAD,70
70702, SAN JUAN DE BETULIA,70
70708, SAN MARCOS,70
70713, SAN ONOFRE,70
70717, SAN PEDRO,70
70742, SAN LUIS DE SINCê,73
70771, SUCRE,73
70820, SANTIAGO DE TOLÈ,73
70823, SAN JOSê DE TOLUVIEJO,73
73001, IBAGUê,73
73024, ALPUJARRA,73
73026, ALVARADO,73
73030, AMBALEMA,73
73043, ANZOµTEGUI,73
73055, ARMERO,73
73067, ATACO,73
73124, CAJAMARCA,73
73148, CARMEN DE APICALµ,73
73152, CASABIANCA,73
73168, CHAPARRAL,73
73200, COELLO,73
73217, COYAIMA,73
73226, CUNDAY,73
73236, DOLORES,73
73268, ESPINAL,73
73270, FALAN,73
73275, FLANDES,73
73283, FRESNO,73
73319, GUAMO,73
73347, HERVEO,73
73349, HONDA,73
73352, ICONONZO,73
73408, LêRIDA,73
73411, L÷BANO,73
73443, SAN SEBASTIµN DE MARIQUITA,73
73449, MELGAR,73
73461, MURILLO,73
73483, NATAGAIMA,73
73504, ORTEGA,73
73520, PALOCABILDO,73
73547, PIEDRAS,73
73555, PLANADAS,73
73563, PRADO,73
73585, PURIFICACI‡N,73
73616, RIOBLANCO,73
73622, RONCESVALLES,73
73624, ROVIRA,73
73671, SALDA•A,73
73675, SAN ANTONIO,73
73678, SAN LUIS,73
73686, SANTA ISABEL,73
73770, SUµREZ,73
73854, VALLE DE SAN JUAN,76
73861, VENADILLO,76
73870, VILLAHERMOSA,76
73873, VILLARRICA,76
76001, SANTIAGO DE CALI,76
76020, ALCALµ,76
76036, ANDALUC÷A,76
76041, ANSERMANUEVO,76
76054, ARGELIA,76
76100, BOL÷VAR,76
76109, BUENAVENTURA,76
76111, GUADALAJARA DE BUGA,76
76113, BUGALAGRANDE,76
76122, CAICEDONIA,76
76126, CALIMA,76
76130, CANDELARIA,76
76147, CARTAGO,76
76233, DAGUA,76
76243, EL µGUILA,76
76246, EL CAIRO,76
76248, EL CERRITO,76
76250, EL DOVIO,76
76275, FLORIDA,76
76306, GINEBRA,76
76318, GUACAR÷,76
76364, JAMUND÷,76
76377, LA CUMBRE,76
76400, LA UNI‡N,76
